dimer,ipSAE_rank_001,ipSAE_rank_002,ipSAE_rank_003,ipTM_af_rank_001,ipTM_af_rank_002,ipTM_af_rank_003
ATCOPIA93_GAG__AT1G19120.1,0.0,0.0,0.0,0.13,0.13,0.12
ATCOPIA93_GAG__AT1G19210.1,0.0,0.0,0.0,0.16,0.15,0.12
ATCOPIA93_GAG__AT1G19220.1,0.0,0.0,0.0,0.18,0.17,0.17
ATCOPIA93_GAG__AT1G19290.1,0.0,0.0,0.0,0.17,0.17,0.16
ATCOPIA93_GAG__AT1G19330.3,0.0,0.0,0.0,0.15,0.14,0.12
ATCOPIA93_GAG__AT1G19350.3,0.0,0.0,0.0,0.12,0.11,0.12
ATCOPIA93_GAG__AT1G19480.1,0.0,0.0,0.0,0.15,0.14,0.13
ATCOPIA93_GAG__AT1G19485.2,0.0,0.0226,0.016,0.29,0.29,0.25
ATCOPIA93_GAG__AT1G19490.1,0.0,0.0,0.0,0.15,0.13,0.13
ATCOPIA93_GAG__AT1G19520.1,0.0,0.0,0.0,0.18,0.16,0.15
ATCOPIA93_GAG__AT1G19700.3,0.0,0.0,0.0,0.15,0.14,0.13
ATCOPIA93_GAG__AT1G19750.1,0.0119,0.0,0.0,0.34,0.15,0.12
ATCOPIA93_GAG__AT1G19790.2,0.0,0.0,0.0,0.14,0.14,0.12
ATCOPIA93_GAG__AT1G19850.1,0.0,0.0,0.0,0.16,0.16,0.16
ATCOPIA93_GAG__AT1G20010.1,0.0,0.0,0.0,0.2,0.19,0.19
ATCOPIA93_GAG__AT1G20340.1,0.0,0.0,0.0,0.16,0.14,0.11
ATCOPIA93_GAG__AT1G20570.1,0.0,0.0,0.0,0.2,0.15,0.14
ATCOPIA93_GAG__AT1G20580.1,0.0,0.0,0.0,0.16,0.13,0.13
ATCOPIA93_GAG__AT1G20590.1,0.0,0.0,0.0,0.2,0.13,0.13
ATCOPIA93_GAG__AT1G20610.1,0.0149,0.011,0.0136,0.21,0.19,0.18
ATCOPIA93_GAG__AT1G20640.2,0.0,0.0,0.0,0.16,0.15,0.15
ATCOPIA93_GAG__AT1G20700.1,0.0,0.0,0.0,0.12,0.12,0.12
ATCOPIA93_GAG__AT1G20720.1,0.0,0.0,0.0,0.19,0.19,0.17
ATCOPIA93_GAG__AT1G20750.1,0.0,0.0,0.0,0.23,0.18,0.18
ATCOPIA93_GAG__AT1G20870.1,0.0,0.0,0.0,0.16,0.14,0.13
ATCOPIA93_GAG__AT1G20900.1,0.0,0.0,0.0,0.18,0.15,0.15
ATCOPIA93_GAG__AT1G20910.1,0.0,0.0,0.0,0.14,0.13,0.11
ATCOPIA93_GAG__AT1G20920.1,0.0,0.0,0.0,0.24,0.23,0.22
ATCOPIA93_GAG__AT1G20930.1,0.0,0.0,0.0,0.19,0.18,0.15
ATCOPIA93_GAG__AT1G20960.2,0.0,0.0,0.0,0.23,0.23,0.22
ATCOPIA93_GAG__AT1G20980.1,0.0118,0.0,0.0,0.23,0.19,0.17
ATCOPIA93_GAG__AT1G21150.1,0.0,0.0,0.0,0.22,0.13,0.13
ATCOPIA93_GAG__AT1G21160.1,0.0,0.0,0.0,0.19,0.18,0.17
ATCOPIA93_GAG__AT1G21190.1,0.0,0.0,0.0,0.27,0.18,0.17
ATCOPIA93_GAG__AT1G21200.1,0.0,0.0,0.0,0.17,0.14,0.12
ATCOPIA93_GAG__AT1G21340.1,0.0,0.0,0.0,0.12,0.11,0.09
ATCOPIA93_GAG__AT1G21410.1,0.0,0.0,0.0,0.25,0.19,0.16
ATCOPIA93_GAG__AT1G21450.1,0.0,0.0,0.0,0.19,0.17,0.17
ATCOPIA93_GAG__AT1G21580.1,0.0,0.0,0.0,0.26,0.25,0.22
ATCOPIA93_GAG__AT1G21600.2,0.0,0.0,0.0,0.13,0.13,0.12
ATCOPIA93_GAG__AT1G21610.3,0.0,0.0,0.0,0.15,0.14,0.14
ATCOPIA93_GAG__AT1G21690.3,0.0,0.0,0.0,0.14,0.13,0.11
ATCOPIA93_GAG__AT1G21700.1,0.0,0.0,0.0,0.16,0.14,0.14
ATCOPIA93_GAG__AT1G21710.1,0.0,0.0,0.0,0.16,0.14,0.14
ATCOPIA93_GAG__AT1G21760.1,0.0,0.0,0.0,0.14,0.12,0.11
ATCOPIA93_GAG__AT1G21910.1,0.0,0.0,0.0,0.15,0.14,0.12
ATCOPIA93_GAG__AT1G21970.1,0.0,0.0,0.0,0.19,0.11,0.12
ATCOPIA93_GAG__AT1G22070.1,0.0,0.0,0.0,0.17,0.15,0.13
ATCOPIA93_GAG__AT1G22130.1,0.0,0.0,0.0,0.18,0.16,0.15
ATCOPIA93_GAG__AT1G22190.1,0.0,0.0,0.0,0.13,0.13,0.12
ATCOPIA93_GAG__AT1G22240.1,0.0111,0.0,0.0,0.21,0.19,0.17
ATCOPIA93_GAG__AT1G22260.1,0.0,0.0,0.0,0.14,0.13,0.13
ATCOPIA93_GAG__AT1G22270.1,0.0,0.0,0.0,0.37,0.15,0.1
ATCOPIA93_GAG__AT1G22275.1,0.0,0.0,0.0,0.14,0.13,0.13
ATCOPIA93_GAG__AT1G22490.1,0.0,0.0,0.0,0.12,0.12,0.12
ATCOPIA93_GAG__AT1G22590.2,0.0,0.0,0.0,0.16,0.14,0.13
ATCOPIA93_GAG__AT1G22640.1,0.0,0.0,0.0,0.1,0.1,0.1
ATCOPIA93_GAG__AT1G22730.1,0.0,0.0,0.0,0.14,0.15,0.14
ATCOPIA93_GAG__AT1G22760.1,0.0116,0.0,0.0,0.28,0.15,0.13
ATCOPIA93_GAG__AT1G22770.1,0.0,0.0,0.0,0.16,0.16,0.16
ATCOPIA93_GAG__AT1G22780.1,0.0,0.0,0.0,0.07,0.08,0.08
ATCOPIA93_GAG__AT1G22810.1,0.0,0.0,0.0,0.23,0.17,0.13
ATCOPIA93_GAG__AT1G22970.1,0.0152,0.0143,0.0,0.2,0.19,0.17
ATCOPIA93_GAG__AT1G22980.1,0.0148,0.0104,0.0115,0.3,0.22,0.2
ATCOPIA93_GAG__AT1G22985.1,0.0,0.0,0.0,0.16,0.12,0.11
ATCOPIA93_GAG__AT1G23230.1,0.0,0.0,0.0,0.19,0.2,0.19
ATCOPIA93_GAG__AT1G23290.1,0.0,0.0,0.0,0.22,0.16,0.14
ATCOPIA93_GAG__AT1G23380.2,0.0,0.0,0.0,0.13,0.13,0.11
ATCOPIA93_GAG__AT1G23400.1,0.0,0.0,0.0,0.13,0.13,0.12
ATCOPIA93_GAG__AT1G23410.1,0.0,0.0,0.0,0.11,0.1,0.09
ATCOPIA93_GAG__AT1G23810.1,0.0,0.0,0.0,0.18,0.17,0.14
ATCOPIA93_GAG__AT1G23860.2,0.0,0.0,0.0,0.12,0.13,0.11
ATCOPIA93_GAG__AT1G23965.1,0.0119,0.011,0.01,0.23,0.21,0.21
ATCOPIA93_GAG__AT1G24190.1,0.1029,0.0108,0.013,0.21,0.2,0.19
ATCOPIA93_GAG__AT1G24210.1,0.2167,0.2176,0.1508,0.46,0.46,0.41
ATCOPIA93_GAG__AT1G24220.1,0.0,0.0,0.0146,0.22,0.17,0.16
ATCOPIA93_GAG__AT1G24230.1,0.0,0.0,0.0,0.19,0.18,0.14
ATCOPIA93_GAG__AT1G24240.1,0.0,0.0,0.0,0.1,0.09,0.08
ATCOPIA93_GAG__AT1G24250.1,0.0825,0.1451,0.0,0.32,0.3,0.15
ATCOPIA93_GAG__AT1G24260.2,0.0,0.0,0.0,0.11,0.09,0.1
ATCOPIA93_GAG__AT1G24290.1,0.0,0.0,0.0,0.14,0.14,0.13
ATCOPIA93_GAG__AT1G24310.1,0.0,0.0,0.0,0.13,0.12,0.12
ATCOPIA93_GAG__AT1G24450.1,0.0,0.0,0.0,0.14,0.09,0.09
ATCOPIA93_GAG__AT1G24590.1,0.0,0.0,0.0,0.16,0.14,0.12
ATCOPIA93_GAG__AT1G24625.1,0.0107,0.0,0.0,0.15,0.1,0.09
ATCOPIA93_GAG__AT1G24706.2,0.0,0.0,0.0,0.2,0.2,0.19
ATCOPIA93_GAG__AT1G25250.1,0.0,0.0,0.0,0.12,0.12,0.11
ATCOPIA93_GAG__AT1G25260.1,0.0,0.0,0.0,0.17,0.15,0.12
ATCOPIA93_GAG__AT1G25280.1,0.0616,0.0,0.0,0.33,0.21,0.2
ATCOPIA93_GAG__AT1G25330.1,0.0,0.0,0.0,0.12,0.12,0.11
ATCOPIA93_GAG__AT1G25340.1,0.0,0.0,0.0,0.14,0.13,0.14
ATCOPIA93_GAG__AT1G25350.2,0.0,0.0,0.0,0.16,0.16,0.16
ATCOPIA93_GAG__AT1G25440.1,0.0,0.0,0.0,0.13,0.13,0.12
ATCOPIA93_GAG__AT1G25470.2,0.0,0.0,0.0,0.12,0.11,0.1
ATCOPIA93_GAG__AT1G25540.1,0.0,0.0,0.0,0.21,0.18,0.17
ATCOPIA93_GAG__AT1G25550.1,0.0,0.0,0.0,0.13,0.12,0.11
ATCOPIA93_GAG__AT1G25560.1,0.0,0.0,0.0,0.16,0.14,0.13
ATCOPIA93_GAG__AT1G25580.1,0.0,0.0,0.0,0.14,0.13,0.12
ATCOPIA93_GAG__AT1G25682.1,0.0,0.0,0.0,0.09,0.09,0.09
ATCOPIA93_GAG__AT1G25988.1,0.013,0.0,0.0,0.24,0.16,0.11
ATCOPIA93_GAG__AT1G26110.1,0.0194,0.0102,0.0,0.18,0.18,0.17
ATCOPIA93_GAG__AT1G26170.1,0.0,0.0,0.0,0.27,0.25,0.24
ATCOPIA93_GAG__AT1G26260.2,0.0,0.0,0.0,0.14,0.12,0.11
ATCOPIA93_GAG__AT1G26310.1,0.0,0.0,0.0,0.16,0.1,0.1
ATCOPIA93_GAG__AT1G26330.2,0.0,0.0,0.0,0.18,0.17,0.17
ATCOPIA93_GAG__AT1G26370.1,0.0,0.0,0.0,0.2,0.17,0.16
ATCOPIA93_GAG__AT1G26470.1,0.0,0.0,0.0,0.16,0.15,0.12
ATCOPIA93_GAG__AT1G26590.1,0.0,0.0,0.0,0.14,0.12,0.11
ATCOPIA93_GAG__AT1G26610.1,0.0,0.0,0.0,0.18,0.12,0.11
ATCOPIA93_GAG__AT1G26630.1,0.0,0.0,0.0,0.29,0.17,0.11
ATCOPIA93_GAG__AT1G26660.2,0.0,0.0,0.0,0.21,0.18,0.14
ATCOPIA93_GAG__AT1G26665.2,0.0,0.0,0.0,0.22,0.2,0.14
ATCOPIA93_GAG__AT1G26740.1,0.0,0.0,0.0,0.1,0.1,0.1
ATCOPIA93_GAG__AT1G26780.2,0.0,0.0,0.0,0.15,0.12,0.1
ATCOPIA93_GAG__AT1G26790.1,0.0,0.0,0.0,0.14,0.12,0.12
ATCOPIA93_GAG__AT1G26840.1,0.2904,0.1192,0.0,0.37,0.33,0.16
ATCOPIA93_GAG__AT1G26870.1,0.0,0.0,0.0,0.13,0.13,0.12
ATCOPIA93_GAG__AT1G26880.1,0.0,0.0,0.0,0.11,0.09,0.08
ATCOPIA93_GAG__AT1G26910.1,0.0,0.0,0.0,0.17,0.12,0.11
ATCOPIA93_GAG__AT1G26945.1,0.0,0.0,0.0,0.2,0.17,0.15
ATCOPIA93_GAG__AT1G26960.1,0.0,0.0,0.0,0.13,0.11,0.1
ATCOPIA93_GAG__AT1G27045.1,0.0,0.0,0.0,0.12,0.11,0.1
ATCOPIA93_GAG__AT1G27050.1,0.0,0.0,0.0,0.19,0.12,0.11
ATCOPIA93_GAG__AT1G27220.1,0.0154,0.016,0.0111,0.27,0.26,0.17
ATCOPIA93_GAG__AT1G27240.1,0.2522,0.0675,0.0135,0.39,0.29,0.25
ATCOPIA93_GAG__AT1G27250.1,0.0131,0.0,0.0,0.26,0.2,0.19
ATCOPIA93_GAG__AT1G27260.1,0.0137,0.0129,0.0,0.24,0.24,0.15
ATCOPIA93_GAG__AT1G27270.1,0.0,0.0,0.0,0.17,0.16,0.16
ATCOPIA93_GAG__AT1G27280.1,0.0168,0.0,0.0,0.25,0.23,0.15
ATCOPIA93_GAG__AT1G27310.1,0.015,0.0153,0.0101,0.28,0.24,0.23
ATCOPIA93_GAG__AT1G27360.4,0.0,0.0,0.0,0.13,0.12,0.12
ATCOPIA93_GAG__AT1G27370.4,0.0,0.0,0.0,0.15,0.14,0.12
ATCOPIA93_GAG__AT1G27400.1,0.0,0.0,0.0,0.13,0.1,0.09
ATCOPIA93_GAG__AT1G27461.1,0.0,0.0,0.0,0.17,0.13,0.11
ATCOPIA93_GAG__AT1G27630.1,0.0125,0.0,0.0,0.33,0.2,0.19
ATCOPIA93_GAG__AT1G27650.1,0.0,0.0,0.0,0.13,0.12,0.11
ATCOPIA93_GAG__AT1G27660.1,0.0,0.0,0.0,0.13,0.11,0.11
ATCOPIA93_GAG__AT1G27720.1,0.0377,0.0,0.0,0.21,0.16,0.15
ATCOPIA93_GAG__AT1G27730.1,0.0121,0.0,0.0,0.15,0.1,0.09
ATCOPIA93_GAG__AT1G27740.1,0.0,0.0,0.0,0.16,0.11,0.11
ATCOPIA93_GAG__AT1G27840.3,0.0,0.0,0.0,0.22,0.17,0.13
ATCOPIA93_GAG__AT1G27880.1,0.0102,0.0,0.0,0.25,0.18,0.18
ATCOPIA93_GAG__AT1G27970.2,0.0216,0.0124,0.0,0.44,0.22,0.2
ATCOPIA93_GAG__AT1G28050.1,0.0,0.0,0.0,0.13,0.12,0.12
ATCOPIA93_GAG__AT1G28060.1,0.0,0.0,0.0,0.15,0.14,0.13
ATCOPIA93_GAG__AT1G28160.1,0.0,0.0,0.0,0.16,0.12,0.11
ATCOPIA93_GAG__AT1G28180.1,0.0,0.0,0.0,0.22,0.22,0.19
ATCOPIA93_GAG__AT1G28260.2,0.0,0.0,0.0,0.18,0.16,0.16
ATCOPIA93_GAG__AT1G28280.1,0.0,0.0,0.0,0.13,0.09,0.09
ATCOPIA93_GAG__AT1G28300.1,0.0,0.0,0.0,0.14,0.13,0.12
ATCOPIA93_GAG__AT1G28310.2,0.0,0.0,0.0,0.12,0.12,0.11
ATCOPIA93_GAG__AT1G28360.1,0.0,0.0,0.0,0.14,0.12,0.11
ATCOPIA93_GAG__AT1G28370.1,0.0,0.0,0.0,0.15,0.14,0.12
ATCOPIA93_GAG__AT1G28420.1,0.0,0.0,0.0,0.23,0.2,0.19
ATCOPIA93_GAG__AT1G28450.1,0.0,0.0,0.0,0.17,0.16,0.14
ATCOPIA93_GAG__AT1G28460.1,0.0,0.0,0.0,0.17,0.17,0.16
ATCOPIA93_GAG__AT1G28470.1,0.0,0.0,0.0,0.2,0.19,0.13
ATCOPIA93_GAG__AT1G28480.1,0.0,0.0,0.0,0.21,0.21,0.17
ATCOPIA93_GAG__AT1G28520.2,0.0,0.0,0.0,0.17,0.13,0.12
ATCOPIA93_GAG__AT1G28560.2,0.0,0.0,0.0,0.19,0.18,0.16
ATCOPIA93_GAG__AT1G28760.1,0.0,0.0,0.0,0.12,0.12,0.11
ATCOPIA93_GAG__AT1G29010.1,0.01,0.0,0.0,0.13,0.13,0.11
ATCOPIA93_GAG__AT1G29070.1,0.0,0.0,0.0,0.09,0.08,0.08
ATCOPIA93_GAG__AT1G29160.1,0.0,0.0,0.0,0.1,0.1,0.08
ATCOPIA93_GAG__AT1G29220.2,0.0,0.0,0.0,0.11,0.11,0.1
ATCOPIA93_GAG__AT1G29270.1,0.0,0.0,0.0,0.17,0.16,0.11
ATCOPIA93_GAG__AT1G29280.1,0.0,0.0,0.0,0.14,0.11,0.1
ATCOPIA93_GAG__AT1G29310.1,0.0,0.0,0.0,0.19,0.14,0.12
ATCOPIA93_GAG__AT1G29400.2,0.0,0.0,0.0,0.17,0.16,0.15
ATCOPIA93_GAG__AT1G29430.1,0.0,0.0,0.0,0.16,0.15,0.14
ATCOPIA93_GAG__AT1G29550.1,0.0,0.0,0.0,0.15,0.15,0.14
ATCOPIA93_GAG__AT1G29590.2,0.0,0.0,0.0,0.19,0.17,0.17
ATCOPIA93_GAG__AT1G29850.3,0.0,0.0,0.0,0.17,0.16,0.12
ATCOPIA93_GAG__AT1G29860.1,0.0,0.0,0.0,0.12,0.12,0.11
ATCOPIA93_GAG__AT1G29940.1,0.0,0.0,0.0,0.19,0.18,0.17
ATCOPIA93_GAG__AT1G29950.2,0.0,0.0,0.0,0.15,0.14,0.12
ATCOPIA93_GAG__AT1G29962.1,0.0,0.0,0.0,0.18,0.12,0.12
ATCOPIA93_GAG__AT1G29965.1,0.0,0.0,0.0,0.1,0.08,0.08
ATCOPIA93_GAG__AT1G29970.2,0.0,0.0,0.0,0.09,0.09,0.08
ATCOPIA93_GAG__AT1G30010.1,0.0174,0.0,0.0,0.41,0.15,0.14
ATCOPIA93_GAG__AT1G30210.2,0.0,0.0,0.0,0.17,0.12,0.11
ATCOPIA93_GAG__AT1G30230.2,0.0,0.0,0.0,0.14,0.11,0.11
ATCOPIA93_GAG__AT1G30330.2,0.0,0.0,0.0,0.17,0.16,0.16
ATCOPIA93_GAG__AT1G30455.1,0.0,0.0,0.0,0.14,0.14,0.13
ATCOPIA93_GAG__AT1G30460.1,0.0,0.0,0.0,0.15,0.14,0.14
ATCOPIA93_GAG__AT1G30480.1,0.0,0.0,0.0,0.24,0.14,0.12
ATCOPIA93_GAG__AT1G30500.2,0.0,0.0,0.0,0.12,0.1,0.09
ATCOPIA93_GAG__AT1G30550.1,0.0,0.0,0.0,0.15,0.14,0.12
ATCOPIA93_GAG__AT1G30590.1,0.0137,0.0,0.0,0.2,0.18,0.14
ATCOPIA93_GAG__AT1G30650.1,0.0,0.0,0.0,0.12,0.11,0.11
ATCOPIA93_GAG__AT1G30670.1,0.1231,0.0148,0.0109,0.3,0.23,0.18
ATCOPIA93_GAG__AT1G30810.2,0.0,0.0,0.0,0.21,0.19,0.19
ATCOPIA93_GAG__AT1G30950.1,0.0,0.0,0.0,0.16,0.15,0.15
ATCOPIA93_GAG__AT1G30970.1,0.0,0.0,0.0,0.14,0.13,0.11
ATCOPIA93_GAG__AT1G31050.1,0.011,0.0,0.0,0.15,0.12,0.11
ATCOPIA93_GAG__AT1G31140.2,0.0,0.0,0.0,0.14,0.13,0.12
ATCOPIA93_GAG__AT1G31150.1,0.0,0.0,0.0,0.16,0.15,0.15
ATCOPIA93_GAG__AT1G31280.1,0.014,0.0,0.0,0.33,0.19,0.19
ATCOPIA93_GAG__AT1G31290.1,0.0,0.0,0.0,0.26,0.21,0.19
ATCOPIA93_GAG__AT1G31310.1,0.0,0.0,0.0,0.13,0.12,0.11
ATCOPIA93_GAG__AT1G31360.1,0.0,0.0,0.0,0.17,0.16,0.15
ATCOPIA93_GAG__AT1G31470.1,0.0,0.0,0.0,0.16,0.13,0.12
ATCOPIA93_GAG__AT1G31500.4,0.0,0.0,0.0,0.22,0.16,0.16
ATCOPIA93_GAG__AT1G31630.1,0.0,0.0,0.0,0.14,0.13,0.1
ATCOPIA93_GAG__AT1G31640.1,0.0,0.0,0.0,0.15,0.12,0.11
ATCOPIA93_GAG__AT1G31817.1,0.0,0.0,0.0,0.11,0.1,0.1
ATCOPIA93_GAG__AT1G31870.2,0.0,0.0,0.0,0.12,0.11,0.11
ATCOPIA93_GAG__AT1G32130.1,0.0153,0.0,0.0,0.2,0.17,0.15
ATCOPIA93_GAG__AT1G32150.1,0.0,0.0,0.0,0.14,0.12,0.11
ATCOPIA93_GAG__AT1G32240.1,0.0,0.0,0.0,0.11,0.11,0.11
ATCOPIA93_GAG__AT1G32330.1,0.0,0.0,0.0,0.16,0.14,0.13
ATCOPIA93_GAG__AT1G32360.1,0.0,0.0,0.0,0.18,0.14,0.11
ATCOPIA93_GAG__AT1G32490.1,0.0111,0.0,0.0,0.27,0.24,0.22
ATCOPIA93_GAG__AT1G32510.1,0.0099,0.0,0.0,0.18,0.17,0.15
ATCOPIA93_GAG__AT1G32640.1,0.0,0.0,0.0,0.21,0.18,0.16
ATCOPIA93_GAG__AT1G32770.1,0.0,0.0,0.0,0.14,0.13,0.12
ATCOPIA93_GAG__AT1G32870.1,0.0,0.0,0.0,0.14,0.14,0.13
ATCOPIA93_GAG__AT1G32990.1,0.0,0.0,0.0,0.1,0.09,0.09
ATCOPIA93_GAG__AT1G33060.2,0.0,0.0,0.0,0.14,0.14,0.14
ATCOPIA93_GAG__AT1G33140.1,0.0,0.0,0.0,0.13,0.09,0.08
ATCOPIA93_GAG__AT1G33240.1,0.0,0.0,0.0,0.22,0.13,0.14
ATCOPIA93_GAG__AT1G33280.1,0.0,0.0,0.0,0.19,0.13,0.12
ATCOPIA93_GAG__AT1G33330.1,0.0,0.0,0.0,0.12,0.1,0.1
ATCOPIA93_GAG__AT1G33410.2,0.0,0.0,0.0,0.2,0.19,0.17
ATCOPIA93_GAG__AT1G33520.1,0.0,0.0,0.0,0.15,0.12,0.12
ATCOPIA93_GAG__AT1G33760.1,0.0104,0.0,0.0,0.27,0.17,0.12
ATCOPIA93_GAG__AT1G33770.1,0.0,0.0,0.0,0.24,0.18,0.17
ATCOPIA93_GAG__AT1G33850.1,0.0,0.0,0.0,0.21,0.13,0.11
ATCOPIA93_GAG__AT1G33980.2,0.0,0.0,0.0,0.16,0.12,0.11
ATCOPIA93_GAG__AT1G34140.1,0.0,0.0,0.0,0.12,0.11,0.11
ATCOPIA93_GAG__AT1G34170.3,0.0,0.0,0.0,0.14,0.13,0.13
ATCOPIA93_GAG__AT1G34180.2,0.0,0.0,0.0,0.13,0.13,0.12
ATCOPIA93_GAG__AT1G34190.1,0.0,0.0,0.0,0.15,0.15,0.15
ATCOPIA93_GAG__AT1G34310.1,0.0,0.0,0.0,0.14,0.14,0.13
ATCOPIA93_GAG__AT1G34360.1,0.0,0.0,0.0,0.18,0.14,0.13
ATCOPIA93_GAG__AT1G34370.2,0.0,0.0,0.0,0.13,0.13,0.11
ATCOPIA93_GAG__AT1G34380.2,0.0,0.0,0.0,0.13,0.12,0.12
ATCOPIA93_GAG__AT1G34390.1,0.0,0.0,0.0,0.16,0.14,0.13
ATCOPIA93_GAG__AT1G34410.1,0.0,0.0,0.0,0.15,0.14,0.13
ATCOPIA93_GAG__AT1G34460.1,0.0,0.0,0.0,0.15,0.14,0.13
ATCOPIA93_GAG__AT1G34650.1,0.024,0.0137,0.0,0.36,0.27,0.17
ATCOPIA93_GAG__AT1G34770.1,0.0,0.0,0.0,0.18,0.17,0.14
ATCOPIA93_GAG__AT1G35240.1,0.0,0.0,0.0,0.18,0.14,0.13
ATCOPIA93_GAG__AT1G35440.1,0.0,0.0,0.0,0.23,0.23,0.22
ATCOPIA93_GAG__AT1G35460.1,0.0,0.0,0.0,0.09,0.1,0.1
ATCOPIA93_GAG__AT1G35515.1,0.0,0.0,0.0,0.13,0.11,0.11
ATCOPIA93_GAG__AT1G35520.1,0.0,0.0,0.0,0.14,0.13,0.12
ATCOPIA93_GAG__AT1G35530.2,0.0,0.0,0.0,0.21,0.21,0.19
ATCOPIA93_GAG__AT1G35540.1,0.0,0.0,0.0,0.15,0.13,0.13
ATCOPIA93_GAG__AT1G35560.1,0.0,0.0,0.0,0.12,0.12,0.12
ATCOPIA93_GAG__AT1G35660.1,0.0,0.0,0.0,0.18,0.18,0.18
ATCOPIA93_GAG__AT1G35680.1,0.0,0.0,0.0,0.09,0.09,0.09
ATCOPIA93_GAG__AT1G35730.1,0.0,0.0,0.0,0.17,0.16,0.15
ATCOPIA93_GAG__AT1G35750.1,0.0,0.0,0.0,0.16,0.16,0.15
ATCOPIA93_GAG__AT1G35890.1,0.0,0.0,0.0,0.16,0.16,0.1
ATCOPIA93_GAG__AT1G36060.1,0.0,0.0,0.0,0.18,0.14,0.12
ATCOPIA93_GAG__AT1G36310.2,0.0,0.0,0.0,0.18,0.15,0.14
ATCOPIA93_GAG__AT1G36730.1,0.0,0.0,0.0,0.12,0.12,0.12
ATCOPIA93_GAG__AT1G41880.1,0.0,0.0,0.0,0.12,0.12,0.1
ATCOPIA93_GAG__AT1G42550.1,0.0,0.0,0.0,0.2,0.16,0.14
ATCOPIA93_GAG__AT1G42990.1,0.0,0.0,0.0,0.13,0.12,0.11
ATCOPIA93_GAG__AT1G43160.1,0.0,0.0,0.0,0.11,0.11,0.11
ATCOPIA93_GAG__AT1G43170.9,0.0,0.0,0.0,0.1,0.1,0.1
ATCOPIA93_GAG__AT1G43190.2,0.0,0.0,0.0,0.14,0.12,0.12
ATCOPIA93_GAG__AT1G43640.1,0.0111,0.0,0.0,0.28,0.24,0.21
ATCOPIA93_GAG__AT1G43700.1,0.0,0.0,0.0,0.14,0.12,0.11
ATCOPIA93_GAG__AT1G43850.2,0.4089,0.3943,0.3482,0.33,0.32,0.32
ATCOPIA93_GAG__AT1G43860.1,0.0,0.0,0.0,0.11,0.11,0.1
ATCOPIA93_GAG__AT1G44110.1,0.0145,0.0099,0.0,0.23,0.2,0.19
ATCOPIA93_GAG__AT1G44810.1,0.0,0.0,0.0,0.15,0.13,0.12
ATCOPIA93_GAG__AT1G44830.1,0.0,0.0,0.0,0.16,0.17,0.15
ATCOPIA93_GAG__AT1G44900.1,0.0,0.0,0.0,0.23,0.14,0.15
ATCOPIA93_GAG__AT1G44910.1,0.0,0.0,0.0,0.23,0.19,0.16
ATCOPIA93_GAG__AT1G45000.1,0.0,0.0,0.0,0.11,0.11,0.1
ATCOPIA93_GAG__AT1G45233.2,0.0,0.0,0.0,0.12,0.11,0.11
ATCOPIA93_GAG__AT1G45249.3,0.0116,0.0102,0.0,0.16,0.15,0.15
ATCOPIA93_GAG__AT1G46264.1,0.0,0.0,0.0,0.15,0.13,0.12
ATCOPIA93_GAG__AT1G46480.1,0.0,0.0,0.0,0.18,0.14,0.1
ATCOPIA93_GAG__AT1G46768.1,0.0,0.0,0.0,0.17,0.11,0.11
ATCOPIA93_GAG__AT1G47200.1,0.0,0.0,0.0,0.19,0.15,0.14
ATCOPIA93_GAG__AT1G47210.2,0.0,0.0,0.0,0.18,0.16,0.15
ATCOPIA93_GAG__AT1G47230.2,0.0,0.0,0.0,0.22,0.18,0.15
ATCOPIA93_GAG__AT1G47270.1,0.013,0.0,0.0,0.32,0.23,0.21
ATCOPIA93_GAG__AT1G47278.2,0.0,0.0,0.0,0.14,0.13,0.1
ATCOPIA93_GAG__AT1G47485.1,0.0,0.0,0.0,0.13,0.1,0.08
ATCOPIA93_GAG__AT1G47570.1,0.0,0.0,0.0,0.14,0.13,0.13
ATCOPIA93_GAG__AT1G47655.1,0.0,0.0,0.0,0.1,0.09,0.1
ATCOPIA93_GAG__AT1G47720.1,0.0,0.0,0.0,0.22,0.2,0.19
ATCOPIA93_GAG__AT1G47760.1,0.0,0.0,0.0,0.16,0.12,0.1
ATCOPIA93_GAG__AT1G47870.1,0.0,0.0,0.0,0.15,0.14,0.13
ATCOPIA93_GAG__AT1G48000.1,0.0149,0.0,0.0,0.26,0.17,0.11
ATCOPIA93_GAG__AT1G48050.1,0.0,0.0,0.0,0.15,0.15,0.13
ATCOPIA93_GAG__AT1G48150.1,0.0,0.0,0.0,0.12,0.12,0.11
ATCOPIA93_GAG__AT1G48160.1,0.0,0.0,0.0,0.14,0.12,0.09
ATCOPIA93_GAG__AT1G48270.1,0.0,0.0111,0.0,0.24,0.19,0.19
ATCOPIA93_GAG__AT1G48310.1,0.0,0.0,0.0,0.2,0.14,0.14
ATCOPIA93_GAG__AT1G48350.1,0.0,0.0,0.0,0.1,0.1,0.09
ATCOPIA93_GAG__AT1G48360.2,0.0107,0.0,0.0,0.27,0.22,0.21
ATCOPIA93_GAG__AT1G48410.3,0.0,0.0,0.0,0.2,0.19,0.18
ATCOPIA93_GAG__AT1G48580.1,0.0,0.0,0.0,0.14,0.14,0.12
ATCOPIA93_GAG__AT1G48620.1,0.0,0.0,0.0,0.12,0.12,0.11
